"No.","Time","Source","Destination","Protocol","Type/Subtype","Length","Time delta from previous displayed frame","Info","Time shift for this packet"
"66737","58.259281","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","402","0.000055000","QoS Data, SN=1513, FN=0, Flags=.p....F.C","0.000000000"
"66738","58.259364","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","347","0.000083000","QoS Data, SN=1514, FN=0, Flags=.p....F.C","0.000000000"
"66744","58.260780","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","1480","0.001416000","QoS Data, SN=1510, FN=0, Flags=.p....F.C","0.000000000"
"66850","58.329105","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","808","0.068325000","QoS Data, SN=1515, FN=0, Flags=.p....F.C","0.000000000"
"66910","58.360143","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","207","0.031038000","QoS Data, SN=1516, FN=0, Flags=.p....F.C","0.000000000"
"66930","58.367271","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","207","0.007128000","QoS Data, SN=1517, FN=0, Flags=.p....F.C","0.000000000"
"66940","58.373288","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","198","0.006017000","QoS Data, SN=1518, FN=0, Flags=.p....F.C","0.000000000"
"66957","58.377909","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","166","0.004621000","QoS Data, SN=1519, FN=0, Flags=.p....F.C","0.000000000"
"66964","58.379382","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","166","0.001473000","QoS Data, SN=1519, FN=0, Flags=.p....F.C","0.000000000"
"66980","58.393193","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","1480","0.013811000","QoS Data, SN=1520, FN=0, Flags=.p....F.C","0.000000000"
"66999","58.404822","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","198","0.011629000","QoS Data, SN=1521, FN=0, Flags=.p....F.C","0.000000000"
"67042","58.431078","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","166","0.026256000","QoS Data, SN=1522, FN=0, Flags=.p....F.C","0.000000000"
"67051","58.435143","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","166","0.004065000","QoS Data, SN=1523, FN=0, Flags=.p....F.C","0.000000000"
"67061","58.439759","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","1480","0.004616000","QoS Data, SN=1524, FN=0, Flags=.p....F.C","0.000000000"
"67065","58.440654","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","1480","0.000895000","QoS Data, SN=1525, FN=0, Flags=.p....F.C","0.000000000"
"67071","58.443533","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","1480","0.002879000","QoS Data, SN=1526, FN=0, Flags=.p....F.C","0.000000000"
"67078","58.444571","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","1480","0.001038000","QoS Data, SN=1527, FN=0, Flags=.p....F.C","0.000000000"
"67292","58.600322","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","166","0.155751000","QoS Data, SN=1528, FN=0, Flags=.p....F.C","0.000000000"
"67450","58.763332","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","1476","0.163010000","QoS Data, SN=1529, FN=0, Flags=.p....F.C","0.000000000"
"67451","58.763445","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","162","0.000113000","QoS Data, SN=1530, FN=0, Flags=.p....F.C","0.000000000"
"67452","58.763578","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","1480","0.000133000","QoS Data, SN=1531, FN=0, Flags=.p....F.C","0.000000000"
"67532","58.819791","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","1476","0.056213000","QoS Data, SN=1532, FN=0, Flags=.p....F.C","0.000000000"
"67533","58.819916","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","1476","0.000125000","QoS Data, SN=1533, FN=0, Flags=.p....F.C","0.000000000"
"67534","58.820021","SamsungE_4e:a4:ac","Tp-LinkT_87:47:6e","802.11","QoS Data","465","0.000105000","QoS Data, SN=1534, FN=0, Flags=.p....F.C","0.000000000"
"67572","58.842833","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","1476","0.022812000","QoS Data, SN=1535, FN=0, Flags=.p....F.C","0.000000000"
"67573","58.842956","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","1476","0.000123000","QoS Data, SN=1536, FN=0, Flags=.p....F.C","0.000000000"
"67574","58.843051","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","149","0.000095000","QoS Data, SN=1537, FN=0, Flags=.p....F.C","0.000000000"
"67575","58.843147","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","153","0.000096000","QoS Data, SN=1538, FN=0, Flags=.p....F.C","0.000000000"
"67608","58.856504","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","858","0.013357000","QoS Data, SN=1539, FN=0, Flags=.p....F.C","0.000000000"
"67609","58.856593","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","210","0.000089000","QoS Data, SN=1540, FN=0, Flags=.p....F.C","0.000000000"
"67630","58.870504","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","862","0.013911000","QoS Data, SN=1539, FN=0, Flags=.p....F.C","0.000000000"
"67661","58.881759","SamsungE_4e:a4:ac","Tp-LinkT_87:47:6e","802.11","QoS Data","142","0.011255000","QoS Data, SN=1541, FN=0, Flags=.p....F.C","0.000000000"
"67751","58.962912","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","562","0.081153000","QoS Data, SN=1542, FN=0, Flags=.p....F.C","0.000000000"
"67781","59.000534","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","397","0.037622000","QoS Data, SN=1543, FN=0, Flags=.p....F.C","0.000000000"
